ID68,Wealth,weight1991,age2017,selfemployed91,Child Wage,Wage,Age,Self-employed,Wage Percentile,wage0919_p,Female,Occupation = Technical,Occupation = Manager,Occupation = Sales,Occupation = Clerical,Occupation = Craftsman,Occupation = Operatives,Occupation = Transport,Occupation = Laborers,Occupation = Farmers,Occupation = Farm Laborers,Occupation = Service,Occupation = Private,Industry = Agriculture,Industry = Mining,Industry = Construction,Industry = Manufacturing,Industry = Transportation,Industry = Retail Trade,Industry = Finance,Industry = Business,Industry = Personal,Industry = Entertainment,Industry = Professional,Industry = Public Admin,African-American,Northeast,Northcentral,South,West,Some High School,High School,Some College,College,Married,cfemale,coccTechnical,coccManager,coccSales,coccClerical,coccCraftsman,coccOperatives,coccTransport,coccLaborers,coccFarmers,coccFarmLaborers,coccService,coccPrivate,cindAgriculture,cindMining,cindConstruction,cindManufacturing,cindTransportation,cindRetailTrade,cindFinance,cindBusiness,cindPersonal,cindEntertainment,cindProfessional,cindPublic,cBlack,cNortheast,cNorthCentral,cSouth,cWest,csomeHS,cHS,csomeCollege,cCollege,cmarried,wealth_p,A1,A2,A3,A4,A5,A6,A7,A8,MedianMobility,OuterFold,Pred_Income,Pred_IncomeWealth,Pred_IncomeWealthEducation,Pred_ResourcesDemographics,Pred_Full,PredictionRevision,Pred_Full_GB,Pred_Income_Logit,Pred_Full_Logit,IncomeQuartile,WealthQuartile,IncomeQuintile,IncomeDecile,WealthDecile,High Wealth,HighAdvantage,LowAdvantage,OpportunityGroup,RevisionGroup,IncomeOnlyScoreQuintile,RevisionTercileWithinIncomeScore,MobilityBin,_g1_0,_g0_0,_g1_1,_g0_1,_g1_2,_g0_2,_g1_3,_g0_3,_g1_4,_g0_4,_g1_5,_g0_5,Disadvantaged,EducationGroup,Bottom10Predicted,RaceGroup,RegionGroup
751,24316.35707616806,18.885,43,0.0,16875.953,53417.742,34.0,0.0,61.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,0.5346552793404971,0.5487633216869796,0.30439070672215573,0.3682381181795945,0.3543121488366045,-0.18034313050389256,0.31742888246072776,0.44345888711272075,0.3007522397904879,Q3,Q2,Q4,D7,D4,0.0,0.0,1.0,Low,Lower than income-only,Q4,Low revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,Some high school,False,Other/non-Black,South
751,95103.97434234619,17.656,29,0.0,37483.703,80163.85,34.0,0.0,80.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.6951537480845085,0.7275937242747471,0.7327211079952498,0.6495873453797443,0.6212666831630448,-0.07388706492146369,0.5915129841649935,0.49616090987164674,0.5466347278652098,Q4,Q3,Q4,D8,D6,1.0,0.0,0.0,High,Middle 80%,Q5,Middle revision,75–90%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some college,False,Other/non-Black,West
759,87106.5946817398,25.565,37,0.0,98527.375,104435.81,42.0,0.0,91.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0.6524003837733839,0.6593931429357378,0.6411622381447328,0.6324357144860384,0.667542079353892,0.015141695580508041,0.6141754265829096,0.610226954903026,0.6111204936960615,Q4,Q3,Q5,D10,D6,1.0,0.0,0.0,Middle,Middle 80%,Q5,High revision,75–90%,1,0,0,1,0,0,0,1,0,1,0,0,False,Omitted/other education,False,Other/non-Black,Northeast
759,87106.5946817398,25.565,32,0.0,88706.195,104435.81,42.0,0.0,91.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0.6524003837733839,0.6593931429357378,0.6411622381447328,0.6324357144860384,0.667542079353892,0.015141695580508041,0.6141754265829096,0.610226954903026,0.6111204936960615,Q4,Q3,Q5,D10,D6,1.0,0.0,0.0,Middle,Middle 80%,Q5,High revision,75–90%,1,0,0,1,0,0,0,1,0,1,0,0,False,Omitted/other education,False,Other/non-Black,Northeast
769,253970.84057331085,16.979,28,1.0,25710.883,105649.39,48.0,1.0,91.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,0.7875390678889173,0.6997401995406569,0.7611232722063963,0.7263629019606261,0.634416684634758,-0.15312238325415928,0.7113746862206644,0.5464757719359217,0.6369962452763832,Q4,Q4,Q5,D10,D8,1.0,1.0,0.0,Middle,Middle 80%,Q5,Low revision,75–90%,1,0,1,0,1,0,0,1,0,1,0,0,False,College,False,Other/non-Black,Northcentral
769,54468.639850616455,16.92,31,0.0,31704.492,45876.133,34.0,0.0,53.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,0.44832087104655294,0.40687247404488,0.5157309700272837,0.488298919940163,0.39726135470186996,-0.051059516344682976,0.3750957626692569,0.42877486288071537,0.33442163932361274,Q3,Q2,Q3,D6,D5,0.0,0.0,1.0,Middle,Middle 80%,Q3,Middle revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,Some college,False,Other/non-Black,Northcentral
771,119147.98821926117,16.184,51,0.0,50050.625,93558.85,46.0,0.0,87.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.6711428000854355,0.7081628942207485,0.5380653021835464,0.5188740104722491,0.5184487992747671,-0.15269400081066842,0.497634850995963,0.5308705785534413,0.3903375615130756,Q4,Q3,Q5,D9,D7,1.0,0.0,0.0,Low,Middle 80%,Q5,Low revision,50–75%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some high school,False,Other/non-Black,South
771,25937.447547912598,18.391,26,0.0,1979.4087,46448.004,27.0,0.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3,0.5679752463689256,0.43899886297222845,0.30565678993426193,0.2759319805984581,0.32331693931684385,-0.24465830705208175,0.25816464834246633,0.4361658997777963,0.15401821438856506,Q3,Q2,Q3,D6,D4,0.0,0.0,1.0,Low,Lower than income-only,Q4,Low revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,Some high school,False,Other/non-Black,South
774,212903.2152891159,17.706,34,0.0,84432.78,48540.152,36.0,0.0,56.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,74.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,0.40579267511595374,0.5921387628945705,0.6865750635583181,0.6245095854966712,0.5761277177147044,0.17033504259875065,0.605972755320653,0.44032449849716754,0.5828790619109221,Q3,Q3,Q3,D6,D8,1.0,1.0,0.0,High,Middle 80%,Q3,High revision,50–75%,1,0,1,0,1,0,0,1,0,1,0,0,False,College,False,Other/non-Black,South
777,131200.25551319122,17.656,29,0.0,137389.42,73295.57,35.0,0.0,76.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,0.29467720328045954,0.5466253684674127,0.6437655875869198,0.5938821966057651,0.5913605383162264,0.2966833350357668,0.5654333775587309,0.49000936293056696,0.43589404310665614,Q4,Q3,Q4,D8,D7,1.0,1.0,0.0,Middle,Higher than income-only,Q2,High revision,50–75%,1,0,1,0,1,0,0,1,0,1,0,0,False,College,False,Other/non-Black,Northcentral
779,1923694.0264701843,27.346,43,1.0,13873.8,133293.17,45.0,1.0,96.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,0.6176048712949858,0.6345411302079831,0.6761745579484029,0.6950341378898144,0.7129112816488073,0.09530641035382159,0.672482207776161,0.5999672119241422,0.7324296791171578,Q4,Q4,Q5,D10,D10,1.0,0.0,0.0,High,Middle 80%,Q4,High revision,Top 10%,1,0,0,1,0,0,0,1,0,1,0,0,False,Omitted/other education,False,Other/non-Black,Northeast
779,1923694.0264701843,27.346,39,1.0,46194.586,133293.17,45.0,1.0,96.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.6176048712949858,0.6345411302079831,0.6761745579484029,0.6950341378898144,0.7129112816488073,0.09530641035382159,0.672482207776161,0.5999672119241422,0.7324296791171578,Q4,Q4,Q5,D10,D10,1.0,0.0,0.0,High,Middle 80%,Q4,High revision,Top 10%,1,0,0,1,0,0,0,1,0,1,0,0,False,Omitted/other education,False,Other/non-Black,Northeast
779,390142.440199852,51.13,36,0.0,112937.07,75775.25,41.0,0.0,78.0,93.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.7237084206491103,0.6903531611823124,0.6693305420685589,0.6408113895497116,0.6280493198522997,-0.09565910079681061,0.675934944742783,0.4874760716227794,0.4094834076943413,Q4,Q4,Q4,D8,D9,1.0,0.0,0.0,High,Middle 80%,Q5,Middle revision,75–90%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some college,False,Other/non-Black,Northeast
779,390142.440199852,51.13,30,0.0,64987.477,75775.25,41.0,0.0,78.0,74.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.7237084206491103,0.6903531611823124,0.6693305420685589,0.6408113895497116,0.6280493198522997,-0.09565910079681061,0.675934944742783,0.4874760716227794,0.4094834076943413,Q4,Q4,Q4,D8,D9,1.0,0.0,0.0,High,Middle 80%,Q5,Middle revision,75–90%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some college,False,Other/non-Black,Northeast
783,16124446.558952332,46.348,54,0.0,103546.72,937187.25,56.0,1.0,100.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0.46090117568483446,0.578302863971079,0.5857070111626834,0.5840543992236374,0.6055702974842345,0.14466912179940006,0.7108800508003422,0.9999682759979578,0.9998172526978791,Q4,Q4,Q5,D10,D10,1.0,1.0,0.0,Low,Middle 80%,Q3,High revision,75–90%,1,0,1,0,1,0,0,1,0,1,0,0,False,College,False,Other/non-Black,Northeast
783,16124446.558952332,46.348,50,0.0,17470.828,937187.25,56.0,1.0,100.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,0.46090117568483446,0.578302863971079,0.5857070111626834,0.5840543992236374,0.6055702974842345,0.14466912179940006,0.7108800508003422,0.9999682759979578,0.9998172526978791,Q4,Q4,Q5,D10,D10,1.0,1.0,0.0,Low,Middle 80%,Q3,High revision,75–90%,1,0,1,0,1,0,0,1,0,1,0,0,False,College,False,Other/non-Black,Northeast
789,134226.2910604477,18.581,42,0.0,58045.668,55808.062,42.0,0.0,63.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.5209263083892295,0.49764664630205546,0.5062562284780169,0.562662892484886,0.563178595329922,0.042252286940692496,0.5544730718538129,0.46743937414271647,0.3766545538113442,Q3,Q3,Q4,D7,D7,1.0,0.0,0.0,Middle,Middle 80%,Q4,High revision,50–75%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some college,False,Other/non-Black,Northcentral
796,197124.60136413574,19.495,28,0.0,9866.242,44179.504,37.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,0.572067540377243,0.5494685441634799,0.4552545783903128,0.4484699736056992,0.47678588499934677,-0.09528165537789618,0.5000354628500665,0.42548767507755464,0.3625139369539894,Q2,Q3,Q3,D5,D8,1.0,0.0,0.0,High,Middle 80%,Q4,Low revision,50–75%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some high school,False,Other/non-Black,Northeast
808,343671.1800098419,36.928,42,0.0,47429.13,104291.06,45.0,0.0,91.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.6524003837733839,0.7132385130307393,0.7244457820331932,0.7351139755194396,0.7660720653531135,0.11367168157972951,0.7225439866964051,0.6098171513265945,0.6844337355648576,Q4,Q4,Q5,D10,D9,1.0,0.0,0.0,High,Middle 80%,Q5,High revision,Top 10%,1,0,0,1,0,0,0,1,0,1,0,0,False,Omitted/other education,False,Other/non-Black,Northeast
818,505347.93639183044,17.656,28,0.0,57314.492,103336.91,37.0,0.0,91.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.6742422483982243,0.7965793681702651,0.7320027276562107,0.728927452635294,0.6581652053748966,-0.016077043023327686,0.7236064506032265,0.6074836730275488,0.5699116247423501,Q4,Q4,Q5,D10,D9,1.0,0.0,0.0,Middle,Middle 80%,Q5,High revision,75–90%,1,0,0,1,0,0,0,1,0,1,0,0,False,Omitted/other education,False,Other/non-Black,Northcentral
818,505347.93639183044,17.656,25,0.0,99264.27,103336.91,37.0,0.0,91.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.6742422483982243,0.7965793681702651,0.7320027276562107,0.728927452635294,0.6581652053748966,-0.016077043023327686,0.7236064506032265,0.6074836730275488,0.5699116247423501,Q4,Q4,Q5,D10,D9,1.0,0.0,0.0,Middle,Middle 80%,Q5,High revision,75–90%,1,0,0,1,0,0,0,1,0,1,0,0,False,Omitted/other education,False,Other/non-Black,Northcentral
818,505347.93639183044,17.656,26,0.0,39958.85,103336.91,37.0,0.0,91.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6742422483982243,0.7965793681702651,0.7320027276562107,0.728927452635294,0.6581652053748966,-0.016077043023327686,0.7236064506032265,0.6074836730275488,0.5699116247423501,Q4,Q4,Q5,D10,D9,1.0,0.0,0.0,Middle,Middle 80%,Q5,High revision,75–90%,1,0,0,1,0,0,0,1,0,1,0,0,False,Omitted/other education,False,Other/non-Black,Northcentral
819,58359.256982803345,17.656,35,0.0,38087.58,87343.89,35.0,0.0,84.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.732530235868986,0.5994792044113157,0.5837689731882602,0.5639962963888778,0.5709682294700387,-0.16156200639894736,0.6159126429219016,0.5572388069059508,0.6291383971733793,Q4,Q2,Q5,D9,D5,0.0,0.0,0.0,Low,Lower than income-only,Q5,Low revision,50–75%,0,1,1,0,0,0,0,1,0,0,0,1,False,College,False,Other/non-Black,Northcentral
